trajectory_id,split,step_index,state_soc,state_polarization_1_v,state_polarization_2_v,teacher_current_a,terminal_voltage_v,next_soc,next_polarization_1_v,next_polarization_2_v,teacher_objective,teacher_solve_time_s,teacher_optimizer_success,teacher_prediction_feasible,teacher_used_fallback,minimum_prediction_margin,plan_block_00_a,plan_block_01_a,plan_block_02_a
global_001,train,3,0.28308333333333335,0.0781173337069273,0.06907520959414727,10.0,3.925764809110576,0.2858611111111111,0.08140605725170799,0.0719047761218386,13.799873827160518,0.002712999999857857,True,True,False,0.04280442413452157,10.0,10.0,10.0
global_001,train,4,0.2858611111111111,0.08140605725170799,0.0719047761218386,10.0,3.934556909225198,0.2886388888888889,0.08386698123738595,0.07464188477569293,13.617509629629653,0.0027109000002383254,True,True,False,0.04008926449214467,10.0,10.0,10.0
global_001,train,5,0.2886388888888889,0.08386698123738595,0.07464188477569293,10.0,3.9424287519068795,0.29141666666666666,0.0857084698212763,0.07728955667514706,13.436380000000026,0.0026849999994738027,True,True,False,0.03738670200264593,10.0,10.0,10.0
global_001,train,6,0.29141666666666666,0.0857084698212763,0.07728955667514706,10.0,3.949591722432374,0.2941944444444444,0.08708644013825231,0.0798507142226516,13.256484938271631,0.002956899999844609,True,True,False,0.03469632504105302,10.0,10.0,10.0
global_001,train,7,0.2941944444444444,0.08708644013825231,0.0798507142226516,10.0,3.956204660339004,0.2969722222222222,0.08811756366031917,0.0823281843293109,13.077824444444472,0.005205099998420337,True,True,False,0.0320177354337714,10.0,10.0,10.0
global_002,train,0,0.6242500000000001,0.009999999999999998,0.09,6.531213204193023,4.105986607031396,0.6260642258900537,0.022473040945040247,0.09038138790021367,1.108641513169947,0.017384999999194406,True,True,False,-3.6415315207705135e-14,6.531213204193023,5.575396477781411,4.926522381770477
global_002,train,1,0.6260642258900537,0.022473040945040247,0.09038138790021367,6.481584386252362,4.119729112105014,0.627864665997346,0.031692606215569234,0.09072506930370654,1.082511778341669,0.020094800000151736,True,True,False,0.0,6.481584386252362,5.539947359291477,4.901597869647863
global_002,train,2,0.627864665997346,0.031692606215569234,0.09072506930370654,6.432957958687037,4.1301870307551685,0.629651598763648,0.038479923821382066,0.09103278617424194,1.0568393068041708,0.016816200000903336,True,True,False,-8.615330671091215e-14,6.432957958687037,5.504837427385976,4.876853067356772
global_002,train,3,0.629651598763648,0.038479923821382066,0.09103278617424194,6.385250115288868,4.138181843299755,0.6314252793512282,0.04344931938158745,0.09130618092659362,1.0316207658033285,0.016939399998591398,True,True,False,3.552713678800501e-15,6.385250115288868,5.470068053492958,4.852290150516441
global_002,train,4,0.6314252793512282,0.04344931938158745,0.09130618092659362,6.338393046859613,4.144328344523002,0.6331859440864669,0.04706033192357939,0.09154680781647909,1.0068520407638628,0.016969500000413973,True,True,False,0.0,6.338393046859613,5.435638224872879,4.827909943509099
global_002,train,5,0.6331859440864669,0.04706033192357939,0.09154680781647909,6.292331106684897,4.1490866938011655,0.6349338138383238,0.04965670289336735,0.0917561420078334,0.9825284646639585,0.014333900000565336,True,True,False,-2.6645352591003757e-15,6.292331106684897,5.4015452184688995,4.803712285772229
global_002,train,6,0.6349338138383238,0.04965670289336735,0.0917561420078334,6.247017934134243,4.152801355421043,0.6366690965978056,0.051495544700144336,0.09193558688068214,0.9586449871335925,0.014430499999434687,True,True,False,-2.5757174171303632e-14,6.247017934134243,5.367785102162098,4.779696304851349
global_002,train,7,0.6366690965978056,0.051495544700144336,0.09193558688068214,6.202414295343806,4.155730231119002,0.6383919894576233,0.05276916233528055,0.09208648000185753,0.9350978616678951,0.01734299999952782,True,True,False,-9.769962616701378e-15,6.202414295343806,5.336673370491549,4.75536951954094
global_003,test,0,0.187375,0.039999999999999994,0.12,10.0,3.8347017789352575,0.19015277777777778,0.052883179146511944,0.12116556683005532,20.837307577160523,0.002872900000511436,True,True,False,0.11691213170773107,10.0,10.0,10.0
global_003,test,1,0.19015277777777778,0.052883179146511944,0.12116556683005532,10.0,3.854008352967611,0.19293055555555555,0.06252355303070581,0.12229304802760574,20.612406342592617,0.0028204000009282026,True,True,False,0.11437664218006116,10.0,10.0,10.0
global_003,test,2,0.19293055555555555,0.06252355303070581,0.12229304802760574,10.0,3.8700340361051424,0.19570833333333332,0.06973736319123663,0.12338368806475349,20.388739675925954,0.002864800000679679,True,True,False,0.11184634180478348,10.0,10.0,10.0
global_003,test,3,0.19570833333333332,0.06973736319123663,0.12338368806475349,10.0,3.8835963143586074,0.19848611111111109,0.0751353962610432,0.12443869074968869,20.166307577160524,0.0029615999992529396,True,True,False,0.10932106100331129,10.0,10.0,10.0
global_003,test,4,0.19848611111111109,0.0751353962610432,0.12443869074968869,10.0,3.8953071781691353,0.20126388888888885,0.07917469870653214,0.12545922055540834,19.945110046296325,0.0027578999997786013,True,True,False,0.1068006357431166,10.0,10.0,10.0
global_003,test,5,0.20126388888888885,0.07917469870653214,0.12545922055540834,10.0,3.904449110279926,0.20404166666666662,0.08219727452908404,0.12644640390501866,19.725147083333365,0.00279210000007879,True,True,False,0.1042849073552583,10.0,10.0,10.0
global_003,test,6,0.20404166666666662,0.08219727452908404,0.12644640390501866,10.0,3.911132679494238,0.2068194444444444,0.08445904242746916,0.12740133041503923,19.506418688271637,0.002730899999733083,True,True,False,0.10177372235818893,10.0,10.0,10.0
global_003,test,7,0.2068194444444444,0.08445904242746916,0.12740133041503923,10.0,3.917023183944793,0.20959722222222216,0.0861515041973269,0.12832505409808154,19.28892486111114,0.002776899998934823,True,True,False,0.09926693228755035,10.0,10.0,10.0
global_004,train,0,0.536875,0.06999999999999999,0.006,9.60508547371713,4.064933532180505,0.5395430792982547,0.07442553638383734,0.010689709941386388,2.623847501184072,0.019904599999790662,True,True,False,3.552713678800501e-15,9.60508547371713,7.5242462703549755,6.269119473436836
global_004,train,1,0.5395430792982547,0.07442553638383734,0.010689709941386388,9.492920793142398,4.074048423266697,0.5421800017407943,0.0774796928263368,0.015169126483094243,2.5712392559430115,0.019165400000929367,True,True,False,-8.881784197001252e-16,9.492920793142398,7.456048434849914,6.225078719804556
global_004,train,2,0.5421800017407943,0.0774796928263368,0.015169126483094243,9.384021359079558,4.081623375913777,0.5447866743405386,0.07951515150540585,0.01944678200902169,2.5194774035215284,0.016991000000416534,True,True,False,-3.5438318946034997e-13,9.384021359079558,7.389144717522294,6.181568206274487
global_004,train,3,0.5447866743405386,0.07951515150540585,0.01944678200902169,9.278241200111003,4.0880173031290425,0.5473639635627917,0.08079548648234776,0.023530855851589066,2.46854997776578,0.016699699999662698,True,True,False,-2.398081733190338e-14,9.278241200111003,7.323494302185347,6.13857495644314
global_004,train,4,0.5473639635627917,0.08079548648234776,0.023530855851589066,9.175445701598672,4.093499862744044,0.5499126984799024,0.08151761903474775,0.02742919160470691,2.4184448140728705,0.01727019999998447,True,True,False,6.750155989720952e-14,9.175445701598672,7.2590569557991405,6.09608588973949
global_004,train,5,0.5499126984799024,0.08151761903474775,0.02742919160470691,9.07417747013769,4.0982454611325565,0.5524333033327185,0.08182555874838814,0.031148635243956186,2.3692833759379344,0.019333299998834264,True,True,False,-5.489919630008444e-11,9.07417747013769,7.196092712973119,6.054262070398612
global_004,train,6,0.5524333033327185,0.08182555874838814,0.031148635243956186,8.969056332696846,4.102290516257212,0.5549247078695787,0.08181471846339508,0.034693072346586515,2.3215805456959138,0.021897500000704895,True,True,False,-1.7763568394002505e-15,8.969056332696846,7.135759222994178,6.013786573064098
global_004,train,7,0.5549247078695787,0.08181471846339508,0.034693072346586515,8.866719176557517,4.105875004154156,0.5573876854186225,0.08157172746390695,0.038069637473539544,2.274681869146238,0.01989019999928132,True,True,False,-8.08242361927114e-14,8.866719176557517,7.076567443101628,5.9738056073589885
global_005,validation,0,0.36212500000000003,0.019999999999999997,0.036000000000000004,10.0,3.9040103045943857,0.3649027777777778,0.03791734846984403,0.03991031989604653,9.13833306494103,0.007491800000934745,True,True,False,8.881784197001252e-16,10.0,10.0,9.519236141205726
global_005,validation,1,0.3649027777777778,0.03791734846984403,0.03991031989604653,10.0,3.9282146568694287,0.36768055555555557,0.051324748638571074,0.0436928676191921,8.99726124082026,0.00740120000045863,True,True,False,4.529709940470639e-14,10.0,10.0,9.44885243576912
global_005,validation,2,0.36768055555555557,0.051324748638571074,0.0436928676191921,10.0,3.947781288670454,0.37045833333333333,0.06135739267554597,0.04735181820590478,8.857262997182277,0.0076521999999386026,True,True,False,-8.881784197001252e-16,10.0,10.0,9.378873849163984
global_005,validation,3,0.37045833333333333,0.06135739267554597,0.04735181820590478,10.0,3.963849567203294,0.3732361111111111,0.0688647352703784,0.05089121027069855,8.718340542007956,0.010188099999140832,True,True,False,-4.3015369044496765e-11,10.0,10.0,9.30928714423514
global_005,validation,4,0.3732361111111111,0.0688647352703784,0.05089121027069855,10.0,3.9772729857720726,0.37601388888888887,0.07448241617567833,0.054314950463806744,8.58049600195557,0.011991399998805718,True,True,False,-1.865174681370263e-14,10.0,9.999999999999998,9.240079512553956
global_005,validation,5,0.37601388888888887,0.07448241617567833,0.054314950463806744,10.0,3.988691090779633,0.37879166666666664,0.0786860792368918,0.05762681778319838,8.443731424385295,0.014264800000091782,True,True,False,-5.329070518200751e-15,10.0,10.0,9.171238570241018
global_005,validation,6,0.37879166666666664,0.0786860792368918,0.05762681778319838,10.0,3.9985833050693906,0.3815694444444444,0.08183164471668603,0.06083046774569649,8.308048781128885,0.014375200000358745,True,True,False,-1.7763568394002505e-14,10.0,10.0,9.102752334254744
global_005,validation,7,0.3815694444444444,0.08183164471668603,0.06083046774569649,10.0,4.007309204420835,0.3843472222222222,0.08418544473433462,0.06392943642180259,8.173449970771982,0.014197299999068491,True,True,False,-2.6645352591003757e-15,10.0,9.999999999999996,9.034609214140072
global_006,train,0,0.7116250000000001,0.05,0.066,4.790181267422091,4.177081234263073,0.7129556059076173,0.048408769750847506,0.06628000233344865,0.184939132558131,0.02462569999988773,True,True,False,0.0,4.790181267422091,4.16124120238581,3.6890211036047775
global_006,train,1,0.7129556059076173,0.048408769750847506,0.06628000233344865,4.757966328584179,4.176335587558176,0.714277263221113,0.04714412745283265,0.06653446882561441,0.17743064812021758,0.024679300000570947,True,True,False,-2.6645352591003757e-15,4.757966328584179,4.137351821770554,3.6695930295755503
global_006,train,2,0.714277263221113,0.04714412745283265,0.06653446882561441,4.726227500348705,4.175892726415683,0.715590104193432,0.04612496089980242,0.06676447605669228,0.17014073361978221,0.026968599999236176,True,True,False,-1.1546319456101628e-14,4.726227500348705,4.1137130224707725,3.6503077411577167
global_006,train,3,0.715590104193432,0.04612496089980242,0.06676447605669228,4.694954769694611,4.175672526069332,0.716894258296125,0.045290551533198865,0.06697106033567328,0.16306613873096795,0.023740599999655387,True,True,False,0.0,4.694954769694611,4.090317463909703,3.6311621388911686
global_006,train,4,0.716894258296125,0.045290551533198865,0.06697106033567328,4.664137234030794,4.175615193525622,0.7181898519722446,0.044595439146605145,0.06715521856373897,0.15620369650046262,0.02363619999960065,True,True,False,-8.881784197001252e-16,4.664137234030794,4.067158296780091,3.6121534626443443
global_006,train,5,0.7181898519722446,0.044595439146605145,0.06715521856373897,4.6337634562948,4.175676140477194,0.7194770084878821,0.044005580002638975,0.0673179092500701,0.1495503135202553,0.02414900000076159,True,True,False,-3.552713678800501e-15,4.6337634562948,4.04422908907096,3.5932790723066743
global_006,train,6,0.7194770084878821,0.044005580002638975,0.0673179092500701,4.603821725416455,4.175822147854269,0.7207558478560533,0.043495472582153596,0.0674600536269515,0.14310296098188316,0.026347000000896514,True,True,False,-8.881784197001252e-16,4.603821725416455,4.021523768766211,3.5745365217204768
global_006,train,7,0.7207558478560533,0.043495472582153596,0.0674600536269515,4.574300246190398,4.176028496669349,0.7220264868133284,0.04304600724248502,0.06758253682502169,0.13685866877715702,0.027506299999004113,True,True,False,-1.687538997430238e-14,4.574300246190398,3.9990365790944167,3.5559234570718905
global_007,train,0,0.14368750000000002,0.07999999999999999,0.096,10.0,3.768009288187875,0.1464652777777778,0.08281484049984779,0.0979497819917671,24.536837889660525,0.002812900000208174,True,True,False,0.15756136046568514,10.0,10.0,10.0
global_007,train,1,0.1464652777777778,0.08281484049984779,0.0979497819917671,10.0,3.7780317387352764,0.14924305555555556,0.08492116181497528,0.09983585362520185,24.292519988425962,0.0028669000002992107,True,True,False,0.1549190240690086,10.0,10.0,10.0
global_007,train,2,0.14924305555555556,0.08492116181497528,0.09983585362520185,10.0,3.787281959739625,0.15202083333333333,0.086497304222618,0.10166029667651101,24.049436655092627,0.0030690000003232853,True,True,False,0.15228536805233173,10.0,10.0,10.0
global_007,train,3,0.15202083333333333,0.086497304222618,0.10166029667651101,10.0,3.7959403732543637,0.1547986111111111,0.08767671824237283,0.10342512489854866,23.80758788966053,0.0030862000003253343,True,True,False,0.14966010877444003,10.0,10.0,10.0
global_007,train,4,0.1547986111111111,0.08767671824237283,0.10342512489854866,10.0,3.8041424435519424,0.15757638888888886,0.08855926376823978,0.1051322862435222,23.56697369212967,0.003212199999325094,True,True,False,0.14704297186335769,10.0,10.0,10.0
global_007,train,5,0.15757638888888886,0.08855926376823978,0.1051322862435222,10.0,3.8119899784785694,0.16035416666666663,0.08921966511346857,0.10678366501307004,23.327594062500044,0.002923600000940496,True,True,False,0.14443369191320166,10.0,10.0,10.0
global_007,train,6,0.16035416666666663,0.08921966511346857,0.10678366501307004,10.0,3.8195595866491328,0.1631319444444444,0.08971383784903544,0.10838108393808421,23.089449000771648,0.003957000000809785,True,True,False,0.14183201219100194,10.0,10.0,10.0
global_007,train,7,0.1631319444444444,0.08971383784903544,0.10838108393808421,10.0,3.8269090063655002,0.16590972222222217,0.09008362312331142,0.10992630619057331,22.852538506944484,0.0029400999992503785,True,True,False,0.1392376843531551,10.0,10.0,10.0
global_008,train,0,0.4931875,0.003333333333333333,0.126,9.084812649305663,4.068372291649808,0.49571105906925156,0.023345329029599016,0.12650398993959117,4.008516954326965,0.018243999998958316,True,True,False,-9.769962616701378e-15,9.084812649305663,7.935990542241423,6.965705932072384
global_008,train,1,0.49571105906925156,0.023345329029599016,0.12650398993959117,9.024687808875413,4.089721587693963,0.4982179167939392,0.03818214034973031,0.12696092833181935,3.9372421393397667,0.019063600000663428,True,True,False,0.0,9.024687808875413,7.892653908831529,6.923152654710102
global_008,train,2,0.4982179167939392,0.03818214034973031,0.12696092833181935,8.965839911751962,4.105861892117095,0.5007084278805369,0.049149335793876064,0.12737300215114605,3.8669259877969813,0.01584770000044955,True,True,False,-3.552713678800501e-15,8.965839911751962,7.849692479982661,6.8808373802848335
global_008,train,3,0.5007084278805369,0.049149335793876064,0.12737300215114605,8.90814331389156,4.1181399207740075,0.5031829121343957,0.05722357284538665,0.12774226300062558,3.7975670689862118,0.014858699998512748,True,True,False,-2.6645352591003757e-15,8.90814331389156,7.807111117856987,6.838766339609535
global_008,train,4,0.5031829121343957,0.05722357284538665,0.12774226300062558,8.85149791132997,4.127594238462963,0.5056416615542095,0.06313544627671655,0.12807064452657713,3.729161381294902,0.012089600000763312,True,True,False,-1.7141843500212417e-13,8.85149791132997,7.764911028187106,6.796943229758436
global_008,train,5,0.5056416615542095,0.06313544627671655,0.12807064452657713,8.795822942151382,4.134851908578337,0.5080849457048071,0.06743146860990161,0.1283599761115044,3.661703057291094,0.012092999999367748,True,True,False,-1.1546319456101628e-14,8.795822942151382,7.723090770767415,6.755369882697378
global_008,train,6,0.5080849457048071,0.06743146860990161,0.1283599761115044,8.741052340349544,4.140460104919365,0.5105130157993486,0.0705204389068034,0.12861199375626564,3.595184885505838,0.012106000000130734,True,True,False,-2.4863844316769246e-10,8.741052340349544,7.681647011989546,6.7140467700111035
global_008,train,7,0.5105130157993486,0.0705204389068034,0.12861199375626564,8.687131250963224,4.1448284172361225,0.512926107813505,0.07270813214399009,0.1288283488340359,3.530029632127426,0.014578700000129174,True,True,False,-7.993605777301127e-15,8.687131250963224,7.635672251616984,6.674075341735761
global_009,train,0,0.31843750000000004,0.03333333333333333,0.012,10.0,3.855964341746525,0.3212152777777778,0.04789456892095598,0.0166945350577583,11.570970389660514,0.0032093000008899253,True,True,False,0.02093028551698506,10.0,10.0,10.0
global_009,train,1,0.3212152777777778,0.04789456892095598,0.0166945350577583,10.0,3.8775967963010585,0.3239930555555556,0.05879061823332756,0.021235673216788205,11.404319155092614,0.0027912000005017035,True,True,False,0.017961028751670938,10.0,10.0,10.0
global_009,train,2,0.3239930555555556,0.05879061823332756,0.021235673216788205,10.0,3.8954106676816123,0.32677083333333334,0.06694403968600642,0.025628426817662312,11.238902488425946,0.00271470000006957,True,True,False,0.015012671991920357,10.0,10.0,10.0
global_009,train,3,0.32677083333333334,0.06694403968600642,0.025628426817662312,10.0,3.9103335266443175,0.3295486111111111,0.07304517593082159,0.029877644419558525,11.074720389660516,0.0027379999992263038,True,True,False,0.012084532294522887,10.0,10.0,10.0
global_009,train,4,0.3295486111111111,0.07304517593082159,0.029877644419558525,10.0,3.9230605644001812,0.3323263888888889,0.07761060452958086,0.03398801615192059,10.911772858796317,0.0027987000012217322,True,True,False,0.0091759490374832,10.0,10.0,10.0
global_009,train,5,0.3323263888888889,0.07761060452958086,0.03398801615192059,10.0,3.934113048640455,0.33510416666666665,0.0810268760983533,0.03796407889124974,10.750059895833354,0.0028316999996604864,True,True,False,0.006286283189257169,10.0,10.0,10.0
global_009,train,6,0.33510416666666665,0.0810268760983533,0.03796407889124974,10.0,3.943882066857709,0.3378819444444444,0.08358324319054145,0.041810221268741427,10.58958150077163,0.0026983999996446073,True,True,False,0.003311569733483566,10.0,10.0,10.0
global_009,train,7,0.3378819444444444,0.08358324319054145,0.041810221268741427,10.0,3.952661260236541,0.3406597222222222,0.08549615104299613,0.045530688514294315,10.430337673611136,0.0027116000001115026,True,True,False,0.0002957917254367004,10.0,10.0,10.0
global_010,train,0,0.6679375000000001,0.06333333333333334,0.042,6.0268999081420045,4.147447077168281,0.6696116388633728,0.06122444719072303,0.0436932920721459,0.51889507785286,0.020087900000362424,True,True,False,-6.217248937900877e-15,6.0268999081420045,4.998425573250076,4.332436506866951
global_010,train,1,0.6696116388633728,0.06122444719072303,0.0436932920721459,5.970409736053447,4.1476227762885705,0.6712700860122766,0.05951673202540615,0.04530252022431667,0.5033410919104562,0.020641900000555324,True,True,False,8.881784197001252e-16,5.970409736053447,4.96353078902896,4.30745966082232
global_010,train,2,0.6712700860122766,0.05951673202540615,0.04530252022431667,5.915234191383767,4.148126796026549,0.6729132066209943,0.0581122269754772,0.04683110000219214,0.48812488921224995,0.02051949999986391,True,True,False,-4.618527782440651e-14,5.915234191383767,4.929214579615167,4.282747267291339
global_010,train,3,0.6729132066209943,0.0581122269754772,0.04683110000219214,5.861331520030527,4.148864091933173,0.6745413542654473,0.05693753292532276,0.04828231410751956,0.4732409392236699,0.03118480000011914,True,True,False,-1.7763568394002505e-15,5.861331520030527,4.895456921874278,4.258291827845927
global_010,train,4,0.6745413542654473,0.05693753292532276,0.04828231410751956,5.808660080391266,4.149764038414125,0.6761548709544448,0.055937630364340456,0.0496593167960977,0.4586838973955698,0.020425700000487268,True,True,False,2.6645352591003757e-15,5.808660080391266,4.862238830211578,4.2340862771035495
global_010,train,5,0.6761548709544448,0.055937630364340456,0.0496593167960977,5.757178723694237,4.150774259136687,0.6777540872665822,0.055071254215874194,0.05096513832551475,0.44444858173270085,0.022143700000015087,True,True,False,-8.881784197001252e-16,5.757178723694237,4.8295422497474965,4.210123927156855
global_010,train,6,0.6777540872665822,0.055071254215874194,0.05096513832551475,5.706847062300726,4.151856012179188,0.6793393225616657,0.05430743347665838,0.052202689394029375,0.43052995464838656,0.02025580000008631,True,True,False,-2.6645352591003757e-15,5.706847062300726,4.79734997028855,4.186398423879793
global_010,train,7,0.6793393225616657,0.05430743347665838,0.052202689394029375,5.657625654825061,4.152980738286887,0.6809108852435616,0.05362290228318853,0.053374765528572427,0.4169231087613126,0.03355379999993602,True,True,False,8.881784197001252e-16,5.657625654825061,4.765645556075604,4.1629037122119845
global_011,train,0,0.23106250000000003,0.013333333333333332,0.07200000000000001,10.0,3.8138318215784786,0.2338402777777778,0.032928738244288054,0.07473399715347888,17.443152889660517,0.006096499999330263,True,True,False,0.0860727036467912,10.0,10.0,10.0
global_011,train,1,0.2338402777777778,0.032928738244288054,0.07473399715347888,10.0,3.838835033685062,0.23661805555555557,0.04759181384119283,0.07737865922279796,17.237668321759283,0.0031036000000312924,True,True,False,0.08333210534315061,10.0,10.0,10.0
global_011,train,2,0.23661805555555557,0.04759181384119283,0.07737865922279796,10.0,3.858816581393435,0.23939583333333334,0.058564069170315744,0.07993690528826854,17.033418321759285,0.0030506000002787914,True,True,False,0.08064213810598986,10.0,10.0,10.0
global_011,train,3,0.23939583333333334,0.058564069170315744,0.07993690528826854,10.0,3.875020892830178,0.2421736111111111,0.06677451494015679,0.08241155904740863,16.830402889660522,0.003335299999889685,True,True,False,0.0779639449132441,10.0,10.0,10.0
global_011,train,4,0.2421736111111111,0.06677451494015679,0.08241155904740863,10.0,3.888379802401309,0.24495138888888887,0.07291832199872705,0.08480535193163603,16.628622025462988,0.0030870999999024207,True,True,False,0.07529714101808871,10.0,10.0,10.0
global_011,train,5,0.24495138888888887,0.07291832199872705,0.08480535193163603,10.0,3.899591212386256,0.24772916666666664,0.07751568080616106,0.08712092612112139,16.428075729166693,0.0031946999988576863,True,True,False,0.07264135425120521,10.0,10.0,10.0
global_011,train,6,0.24772916666666664,0.07751568080616106,0.08712092612112139,10.0,3.909177955425325,0.25050694444444443,0.08095584547975831,0.08936083746112913,16.228764000771633,0.003789100001085899,True,True,False,0.06999622460837873,10.0,10.0,10.0
global_011,train,7,0.25050694444444443,0.08095584547975831,0.08936083746112913,10.0,3.91753184148108,0.2532847222222222,0.08353009158000388,0.09152755828306504,16.030686840277806,0.0036309999995864928,True,True,False,0.06736140385192613,10.0,10.0,10.0
global_012,train,0,0.5805625000000001,0.04333333333333333,0.102,7.455281138956207,4.127576962225665,0.5826334114274879,0.049536968237502185,0.10245932065515204,1.8668389475992841,0.02606700000069395,True,True,False,1.509903313490213e-14,7.455281138956207,6.362254967025603,5.555374936654729
global_012,train,1,0.5826334114274879,0.049536968237502185,0.10245932065515204,7.398903777121118,4.1348944406499735,0.5846886624766883,0.05404970111295607,0.10287495556847037,1.8281126046658374,0.0195785000014439,True,True,False,-5.329070518200751e-15,7.398903777121118,6.321586191537903,5.522735226253745
global_012,train,2,0.5846886624766883,0.05404970111295607,0.10287495556847037,7.343536869391752,4.140484847544328,0.5867285338292971,0.057299465461319476,0.10324884618106123,1.790012884434667,0.029139199999917764,True,True,False,8.881784197001252e-16,7.343536869391752,6.2813362632832845,5.490336139106553
global_012,train,3,0.5867285338292971,0.057299465461319476,0.10324884618106123,7.289121331591756,4.144777048717404,0.5887532897547393,0.05960634469174923,0.10358284044220713,1.7525331535024098,0.021081799999592477,True,True,False,-4.529709940470639e-14,7.289121331591756,6.241499822706008,5.458176712628225
global_012,train,4,0.5887532897547393,0.05960634469174923,0.10358284044220713,7.235607009668074,4.148092142248845,0.5907631805907582,0.0612097393982738,0.10387870040670585,1.7156663265307317,0.022759400000722962,True,True,False,-7.72715225139109e-14,7.235607009668074,6.202070489600033,5.426255286232429
global_012,train,5,0.5907631805907582,0.0612097393982738,0.10387870040670585,7.182950657359851,4.15067059243058,0.592758444662247,0.06228869176186683,0.10413810855527413,1.6794050175682598,0.025108899999395362,True,True,False,7.105427357601002e-15,7.182950657359851,6.163041205649761,5.394569706621058
global_012,train,6,0.592758444662247,0.06228869176186683,0.10413810855527413,7.131114414264687,4.152692529730998,0.5947393097773206,0.06297709063538001,0.1043626731342746,1.643741651339114,0.02063060000000405,True,True,False,1.7763568394002505e-15,7.131114414264687,6.124404487326004,5.363117480263756
global_012,train,7,0.5947393097773206,0.06297709063538001,0.1043626731342746,7.080064658605875,4.154292938078554,0.5967059944047111,0.06337504674679632,0.10455393273740776,1.608668544903615,0.02622270000028948,True,True,False,-4.440892098500626e-15,7.080064658605875,6.086152611865949,5.331895886352303
global_013,train,0,0.4058125,0.07333333333333332,0.132,9.999999999999979,4.090624492488885,0.4085902777777778,0.07782623027429177,0.13277345924919942,7.117286392079131,0.021554599999944912,True,True,False,8.881784197001252e-16,9.999999999999979,9.533406150206474,8.39952097637919
global_013,train,1,0.4085902777777778,0.07782623027429177,0.13277345924919942,9.999999999999961,4.098220487608494,0.41136805555555556,0.0811882270175969,0.13352164522880763,7.000221682137842,0.02683430000070075,True,True,False,-5.329070518200751e-15,9.999999999999961,9.470653778715564,8.352079106256937
